author_id;product_id;author_url;author;rank;num_of_reviews;date_scraped;user_score;word_count_score;quality_word_score;review_sentiment_score;word_reptition_score;word_repetition_percentage;low_quality_score;verified_purchase_score;review_text;category
24507998081729;95809880400016;https://www.amazon.ca/gp/profile/amzn1.account.AERGE7NCBSTPW7GQVMGJJKXDUECA/ref=cm_cr_arp_d_gw_btm?ie=UTF8;James A Tibbetts;847588;3;2018-12-18 11:58:50.127557;1000;994.0194926629744;730.2670029413051;1176.539386487701;933.3333333333334;0.3333333333333333;1000;2000.0;"{{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'It's good. No problems.'"",0.0},{""'This is an excellent buy. The binding quality was top notch.  I was worried a book priced this low would have issues. I am happy I was wrong.'"",0.15785725},{""'An excellent book! Stewart Hyson has an uncommon ability to explain convoluted subjects in a clear and direct way.'"",0.4891815}}";
60934998683332;132103360788875;https://www.amazon.ca/gp/profile/amzn1.account.AHAU2KB3E3OE2KLNBH6SSXPURVNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Ron Seigel;319547;5;2018-12-18 11:49:52.797818;1000;998.5312609692527;624.0544958155891;1290.1722488562575;1003.4482758620688;0.03448275862068963;1000;2000.0;"{{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way this one lasts a year. The medium setting didn't work right out of the package but it would have been more hassle to return it than it was worth.'"",-0.2878818},{""'I doubt anyone could make a crappier fan if they tried. Luckily for us it's really just meant for white noise in our bedroom. The last one we bought (cheap junk from Canadian Tire) lasted 10 years and it was literally only shut off to clean it. No way t…'"",-0.18789825},{""'Absolute crap speaker in it. Plan on external speakers of some sort.'"",-0.486042},{""'Meh. It's basically a cheap speaker with an even cheaper clock for significantly more money than it's worth. Not worth returning but wouldn't buy it again.'"",-0.475994666667},{""'Simply the best keyboard I've ever bought.'"",0.952364},{""'Amazing monitor for the money.'"",0.932852}}";
70463209931468;132103360788875;https://www.amazon.ca/gp/profile/amzn1.account.AGPL2L7JVWAYQVP5BZOTUUFVDUGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Amazon Customer;72777;57;2018-12-18 11:50:01.312063;1000;890.4861124594507;10.482969544402476;376.2651206564559;1001.1764705882354;0.011764705882352924;1000;2000.0;"{{""'Does the job no problem .'"",0.662758},{""'Worked great at first. After a while they wore out pretty quickly.'"",0.8647665},{""'Very small, but smell lovely. Might need to use more than one at a time.'"",-0.266265},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Best fan for this price that I've found. Bottom stays together much better than previous cheaper fans that I have had. Plus it fans out and folds in for easy transport.'"",0.879043},{""'Wish it was a little cheaper, but works perfectly.'"",0.416639},{""'Best mouse I've found for the price'"",0.931306},{""'I really like the soap. Beware it can dry out your skin and make your skin \""raw\"". Be sure it moisturize!'"",0.147066333333},{""'Very unique and insightful writing. The writing has a childish touch to it and it explores that point of view just as the writer named it. This can be cute for some readers but it isn't for everyone, especially those that prefer a degnified type of poetry.'"",0.447168666667},{""'Good product but came with a smushed box.'"",0.472589},{""'Very good value and extremely easy to use.'"",0.996195},{""'Liked it a lot at first but didn't last. After a few months the scroll stopped working.'"",-0.2911455},{""'Good at first but they all stopped working quickly and you would have to hold it at a certain angle to work.'"",0.387593},{""'Did not work for my LG G5. Though arguably my phone could not have been saved'"",-0.709851},{""'Very soft cover, and good space inside'"",0.889482},{""'Good but the kit is smaller than I expected. Also haven't seen a huge impact yet but I suspect it will take time.'"",0.011309},{""'Very nice but doesn't seem very durable and the glass seems low quality. Otherwise very cute and a wide span of colours.'"",0.5940455},{""'Excellent for the money. Holds quite a bit and it doesn't seem weighed down.'"",0.2275595},{""'Decent, but was hoping it would provide a bit of a better massage than I hoped.'"",0.895236},{""'Good for the money. Seems a little finicky now and again and it requires a completely flat surface to not jump around the screen.'"",-0.0274175},{""'Very good material. Felt like it was worth the money for sure.'"",0.931612},{""'Just fine, though I wish it had a more pleasant smell like some others I have used.'"",0.686085},{""'Works fine and makes my skin feel great! Though, it hasn't completely cured my acne entirely, which I can't expect, but it certainly helps when I use it now and again!'"",0.659434},{""'Works just fine, but I never use it for anything crazy and only use it lightly. Just fruit and ice now and again. Simple to use overall.'"",0.583571666667},{""'Held up pretty well after a few months already. Only used one so far and just have a tiny scratch on it after multiple drops.'"",0.043193},{""'They're okay wires, but some of them bent and stopped working after a few months of use. I've hard sturdier braided cables.'"",-0.3805415},{""'Really loved this product, and so did my niece. The skirt is a bit stiff, but the material seems pretty decent! Fit just as expected.'"",0.69294},{""'Nice case, and works as advertised. It is a thin case though, and can get pretty smudged on the mirror side (as I expected). But as long as you regularly wipe it clean and don't drop your phone terribly bad it's good.'"",0.111475666667},{""'Excellent! The assemble of the bottom was a little tricky, but overall it is sturdy and hasn't leaned to the side so far. I've seen much flimsier ones for more.'"",0.277285333333},{""'Decent, but did not come with the Doctor's guide! Thankfully I can live without it, but I was expecting it.'"",0.6980755},{""'Very sturdy, and keeps my drink piping hot for HOURS! However, it came with one tiny scuff on the lip of the lid, and it seems that the lid may be a bit difficult to clean but still worth it!'"",0.7466365},{""'Excellent cover. Haven't had any issues and I appreciate being able to lock it on.'"",0.6561615},{""'Excellent for the price range.'"",0.897128},{""'Decently sized and very roomy. Pet loves it. Well made as well.'"",0.948371666667},{""'It stretches great and is very comfortable for the most part. The back unfortunately doesn't fit quite right but that may just depend on how it fits different body types. Just beware it may not fit perfectly for everyone but it fits. I am typically a size 2/ size small'"",-0.0936615},{""'Only came with one car, but other than that everything else was satisfactory. Nephew loves it.'"",0.939787},{""'A little smaller than I expected, but everything else is great! My niece loved it immediately.'"",0.7852505},{""'Well made compared to the past french presses I've owned. Paying the few extra dollars for this one was worth it.'"",0.8145545},{""'Bought as a present for my boyfriend for a gift as he has always wanted a decent skeleton watch but has been too picky to ever get one himself. He absolutely loves it. He is a big watch person and has many other watches that were much more expen…'"",0.207927666667},{""'See no issues so far and the you can tell that it is decently made for sure. May order again since it is such a good price.'"",0.906515},{""'Decent, but not as great as some other peel off masks that I have seen advertised in the past.'"",0.691104},{""'Worked immediately and it's been a few weeks without any more symptoms. Perfect!'"",0.0},{""'Very good case and seems very sturdy so far. Exactly as expected. Would have given five stars if the stand was a little bit better. Still a decent stand either way. Plus the particular aux cord I have still can't be inserted into my phone without removing the …'"",0.1219388},{""'Amazing knives for the price. Very nice overall. Would give five stars, but the cheese knife could have been better.'"",0.757621666667},{""'Decent mask. Goes on nice and has a very musky smell. Skin is very soft after use.'"",0.453201666667},{""'Just as advertised. Very effective.'"",0.746981},{""'Instructions stated the treatment would last two weeks. Took longer than two weeks for my cat.'"",-0.191191},{""'Serves two large mugs at best, so it was smaller than expected...but for the price I can't complain. Works very well.'"",0.740521},{""'Have had it for a few months and still works great. Keeps my bedroom very warm at night, very helpful in the winter.'"",0.9795605},{""'Nice set of stories.'"",0.963323},{""'Would give four stars but one crown came a little scratched up. Otherwise good, and all were intact. Fits my four year old niece perfectly.'"",0.318763},{""'My niece and nephew seem to love them. Very soft material.'"",0.7385935},{""'My boyfriend loves them. Extremely warm and they stay on really well. More sturdy than the picture makes them seem.'"",0.946802},{""'Good dishes. Feels a little fragile, but still good. I didn't realize that these dishes say \""Merry Christmas\"" on them until they arrived and that they are christmas themed.'"",0.651199666667},{""'Very good, just as pictured. Works as expected.'"",0.788159},{""'Looks exactly as pictured, just beware that it is pretty small.'"",-0.774033},{""'Cheaply made, but once you put everything together it doesn't look too bad. I was disappointed with the quality of the Batman symbol especially. I ordered the smallest size available but was still a tad too big.'"",-0.597839666667},{""'Bought for my boyfriend and he loves it. Fits just as expected and looks exactly as pictured. Wishes it didn't take such a long time to ship, but it arrived by the expected time.'"",0.205766333333}}";
8214180327182;245487241360608;https://www.amazon.ca/gp/profile/amzn1.account.AHGHJBAD4ATABPTZHYB4VFH3YBGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Mike Philpott;184677;21;2018-12-18 11:52:38.55068;1000;971.7940987014696;177.4799208524526;1755.9008132938288;1006.2500000000001;0.062499999999999986;1000;2000.0;"{{""'Great filters.'"",0.0},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Product is fine but the packaging was horrible. Almost looks like it was opened, taken out of the box and thrown back in. The amazon packaging was fine. Just the package that the actual kettle came from the manufacturer in.'"",-0.0545595},{""'As excepted.'"",0.0},{""'Completely portable'"",0.936773},{""'Great product. Fit perfectly.'"",0.9582585},{""'My 6 yr old loves it'"",0.80609},{""'Great quality. Nice and heavy'"",0.8185705},{""'Amazing product. Shipping was extremely fast. Using for shooting bags. Perfect size'"",0.070871},{""'Nice product'"",0.0},{""'Product exactly as claimed.'"",0.0},{""'Great packaging. Product exactly as explained.'"",0.4846875},{""'The “strainer” inside the Bottle won’t stay in it’s spot. Real loose and floppy.'"",-0.710377},{""'Yup it’s reflective paracord'"",0.75879},{""'Great product. Came disassembled but very easy to put together.'"",0.939616},{""'Look great. Hopefully they last. But the quality is amazing.'"",0.640043333333},{""'They fit perfectly'"",0.973758},{""'Just like the wheels what are on my door now'"",0.246187},{""'Great quality.'"",0.977271},{""'Just like the description says.'"",0.0},{""'Amazing product. No real surprise. Paid for next day shipping. It didn’t get it for like 4 days later. Wasn’t to impressed with that.'"",-0.2665088},{""'Great product. 3M tape worked like a charm. Shipping was fast and the package was undamaged. Thank you for the great product.'"",0.83077175}}";
160925612914070;95646868743594;https://www.amazon.ca/gp/profile/amzn1.account.AGOP77HOIKOSZPSL3TMLTSSAMGLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Typhanie;156801;9;2018-12-18 11:56:03.250574;1000;978.0203220699472;455.72640633129754;1480.3294532368254;1012.5;0.12499999999999999;1000;2000.0;"{{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'I thought everything was good until I went to wrap them for my daughter for christmas and the horn was ripped almost right off the one, I dont know if from travel or what but I will not buy again'"",-0.81805},{""'Incredably comfortable, made my sleep during my pregnancy much better.'"",0.628702},{""'Daughter loved it!'"",0.948809},{""'Fits perfectly, excally what I was looking for.'"",0.652269},{""'Color is a bit off but great for the price'"",0.541156},{""'Looks nothing like picture, fits my 9 year old and thats a bit big'"",-0.623702},{""'It is extremely flimsy, poor quality'"",-0.983938},{""'Loved the print!'"",0.950311},{'Warm',0.0}}";
44193859404460;245487241360608;https://www.amazon.ca/gp/profile/amzn1.account.AEWSECRPP6X25LXCMK4NZBSGCNQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Customer;1498951;1;2018-12-18 11:53:25.628602;1000;998.2902227220158;854.5566118995893;1006.5801572700573;1010.0;0.10000000000000002;1000;2000.0;"{{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333},{""'Not the best time quality you can find, loud and doesn’t cool the room. Expected to get what I paid for but you could find something much better for the same price. Wouldn’t buy it again'"",-0.316169333333}}";
168529669121977;1192558488107;https://www.amazon.ca/gp/profile/amzn1.account.AG5IT4H5E6ATBYEWUFKDLMPCD4XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Amazon Customer;121778;9;2018-12-18 11:54:38.406306;1000;993.204361735464;455.72640633129754;1550.6262436268362;1011.1111111111111;0.1111111111111111;1000;2000.0;"{{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'Husband loves this for his lunch.'"",0.950666},{""'Good for the money. Box had been opened and was shipped open. Works well'"",0.300265333333},{""'My husband loves. Will buy again'"",0.4820225},{""'Can't wait to give it to my daughter on Christmas!'"",0.951362},{""'My daughter loved'"",0.942647},{""'Son loved'"",0.788669},{""'My daughter loved! Thank you!'"",0.4761425},{""'Finally put together for my son. The red ribbon is separate and cheaply done. So disappointed with this. Would not purchase.'"",-0.00533525},{""'We use this to clean our guinea pig cage. Works pretty good. Wish the hose was a little longer but all in all it is a good vacuum with really good suction.'"",0.468777666667}}";
170535641114667;95809880400016;https://www.amazon.ca/gp/profile/amzn1.account.AF4G3VSOENQCA7G63J3VJOJZMAVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8;M Jean Sommerdyk;690203;2;2018-12-18 11:57:59.247722;1000;1000;789.9711993582988;1098.0715063303962;1025.0;0.25;1000;2000.0;"{{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'Decent quality considering the price'"",0.813103},{""'MUCH smaller than advertised.'"",0.0}}";
276950435715490;95646868743594;https://www.amazon.ca/gp/profile/amzn1.account.AENNBBZP5I3H5DUKZULAN62X2DGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Jacklyn Myers;1291198;1;2018-12-18 11:57:09.331656;1000;985.7979425367491;854.5566118995893;1217.9619902967693;933.3333333333334;0.3333333333333333;1000;2000.0;"{{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046},{""'I had this fan for less then three months and it had stopped working!!'"",-0.463046}}";
265777923155329;139356121166606;https://www.amazon.ca/gp/profile/amzn1.account.AHU6BXYSD7YW5W5NLARZ5JLSRX6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Bala;482437;5;2018-12-18 11:59:17.756649;1000;998.0025102456443;624.0544958155891;1099.7667409603307;1000.0;1.0;1000;2000.0;"{{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{'Good',0.0},{""'Value for moneys'"",0.0},{'Good',0.0},{""'Worth more than investment'"",0.711127},{""'Very nice product Well recommended'"",0.99256}}";
80154574636062;231412417322869;https://www.amazon.ca/gp/profile/amzn1.account.AH37OWW5X52HCCIPELEPFUQDI7LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8;Michael Hudson;48572;43;2018-12-18 12:00:55.566992;1000;976.2045396408857;31.499122305792827;412.91687821240487;1001.639344262295;0.016393442622950827;1000;2000.0;"{{""'Awesome little flashlights'"",0.860502},{""'Works well, great price.'"",0.964876},{""'Works well, great price.'"",0.964876},{""'Works well, great price.'"",0.964876},{""'Works well, great price.'"",0.964876},{""'Firs the shovel great'"",0.877157},{""'Nice water hydration pack, well made and great quality.'"",0.99435},{""'Nice larger ferro rod at a reasonable price.'"",0.839791},{""'Great paracord, you can feel the quality of this cord over other brands'"",0.859933},{""'Great paracord, you can feel the quality of this cord over other brands'"",0.859933},{""'Great paracord, you can feel the quality of this cord over other brands.'"",0.859933},{""'Great pouch, you can tell the quality of condor. I have another one made by another brand and I thought it was good, but the fit and finish of this item shows its quality.'"",0.82996},{""'Great quality shovel and a good price. Thanks'"",0.479287},{""'Awesome knife, and easily customizable.'"",0.970863},{""'These batteries are great, they work well with no problems and are larger capacity so they last longer.'"",0.955703},{""'Really solid straws'"",0.790747},{""'Works well, great price.'"",0.964876},{""'These batteries are great, they work well with no problems and are larger capacity so they last longer.'"",0.955703},{""'Needs direct sunlight to charge, but great light and easy to use'"",0.531884},{""'Good little light and quick shipping as always from Amazon. Thanks'"",0.3774975},{""'Absolutely terribly designed screen protector; if you want to use it with a case. I bought the defender case and this screen protector from otter box. I have used the defender case for every phone I have ever had over the last 1p years and never ha…'"",-0.413417666667},{""'Shipped really quick, arrived right to my door with no problems and as described. Amazon is awesome! Great price even better than stores and cheap shipping with Amazon prime. Noticeably quieter than my old A/C and powerful. Dimensions are …'"",0.6847576},{""'Great bottle and quick shipping. This bottle fits right inside the Stanley Adventure camp kit, then the Stanley kit fits inside a GSI cup. Combine all 3 together and they fit inside the Outdoor Sports water bottle army bag. No mods needed and you hav…'"",0.72979},{""'Product as described and it showed up the next day. 1 day early!'"",0.241443},{""'Awesome bottle, quick shipping. Thanks'"",0.4343425},{""'This is a great knife. I haven't done any heavy duty cutting of wood or prying with this knife, but for just regular daily use like opening packages and cutting rope or small items it has worked very well. The knife comes very sharp...seemed just as sharp …'"",0.590295},{""'Great shipping and product as shown. Thanks!'"",0.3931085},{""'This can hold quite a few matches. Good shipping Thanks'"",0.4931075},{""'Quick shipping and product looks as described'"",0.0},{""'Great book. Quick shipping. Thanks'"",0.315584},{""'Nice sharpener. Works great and shipped on time. Thanks'"",0.605383666667},{""'Awesome knife. Such a quality blade that is razor sharp. Great grip on the handle also. Thanks'"",0.47380425},{""'Great little flashlight'"",0.739658},{""'Larger than normal ferro rod. Quick shipping Thanks'"",0.4865175},{""'Great deal and quick shipping. Thanks'"",0.4425985},{""'Great camp kit. Works well with gsi cup and nalgene stainless water bottle all nested together. Great shipping…'"",0.91463},{""'Great little bag. You can fit a GSI cup with a stanley camp kit and a Nalgene stainless tapered water bottle all nested inside each other inside this bag. No mods required. Plenty of space in the front pocket also for other fire accessories and you…'"",0.6121025},{""'Good shipping and heavy blanket. It does have a smell as others mentioned, but I just got this to use under my sleeping bag.'"",0.2962825},{""'Great little camp cup, nice to have the folding handles. Good shipping'"",0.4649715},{""'Quality built product. Good size knife blade that's very sharp and the largest pliers and scissors that I could find on a multi. Added option of buying the bit kit and having a multi tool that can do it all. Great shipping also.…'"",0.81140225},{""'I haven't used the product yet, but it looks good and shipped on time. Thanks'"",0.2251895},{""'Great little stove and great price. Also shipped on time. Thank you'"",0.317843},{""'Good price and handy little gadget. Shipped on time. Thanks'"",0.143887666667},{""'Great shipping and product as described. Thanks'"",0.3878455},{""'Biggest ferro rod I have come across. Shipped on time. Thanks'"",-0.311268666667},{""'Great product and great price a d they shipped it in 2 days. Happy with my purchase Thanks Aukey'"",0.9741155},{""'Simple and works as describe great product and great price. If you have a Samsung S6 you won't need to buy the wall adapter for this charger as Samsung includes a 2A adapter with the wall charger that comes with your phone. Shipped in 2 days overal…'"",0.183250333333}}";
