Product Info,"Product Name: Rowenta VU5670U2 Turbo Silence Extreme 4-Speed Pedestal Fan, Bronze || Date Scraped: [datetime.datetime(2019, 1, 26, 17, 31, 35, 803523)]",,Product URL: https://www.amazon.ca/Rowenta-VU5670U2-Silence-Extreme-Pedestal/dp/B071JBX9MQ/ref=cm_cr_arp_d_product_top?ie=UTF8
KEYWORDS,Keywords Sentiments Score,Keywords Confidence Score,Sentence,Sentiment Score,Confidence Score,Author,Rating,Average Rating,Category
PART,0.13862010569105696,0.7883723127219072,This came quickly and some part were easy to assemble and some parts took some figuring out.,0.818759,0.666666666667,Imgr8fulfor,3,4.4,NULL
PART,0.13862010569105696,0.7883723127219072,"We struggled with the extended part, we finally figured out that we needed to twist the round thing that connected the base and the body to tighten it.",-0.440401,0.8,Imgr8fulfor,3,4.4,NULL
PART,0.13862010569105696,0.7883723127219072,I like to clean my fan blade every few weeks and taking the housing apart to remove the grills is so difficult.,-0.745414,0.6,elf,1,4.4,NULL
PART,0.13862010569105696,0.7883723127219072,"On the good old cheap fans you simply flip the clips up and super easy to take apart, whereas on this fan, you have to undue a tine screw with washer at the bottom of a plastic ring that wraps around grills holding them together.",0.486421,0.559523809524,elf,1,4.4,NULL
PART,0.13862010569105696,0.7883723127219072,"Its too much of a hassle to return, but this is a little sloppy on the part of the company.",-0.840819,0.483333333333,Sasha Mullally,4,4.4,NULL
PART,0.13862010569105696,0.7883723127219072,I can tell you that is partially true.,0.593672,0.65,Ookpic,3,4.4,NULL
CONDITION,0.7423223333333335,1.0355275403608735,"It costs a fair bit I paid just under 200 cdn $$ after taxes, but if you don't have the option of an air conditioner this is a fantastic option.",0.987665,0.9,Ryan,5,4.4,NULL
CONDITION,0.7423223333333335,1.0355275403608735,Building construction put our air condition out of use this summer.,0.567735,0.0,Frank,5,4.4,NULL
CONDITION,0.7423223333333335,1.0355275403608735,Au prix du ventilateur c'est tout de meme abus de recevoir un package reconditionn dans lequel il manque la tlcommande en plus !!!,-0.979473,0.4,Cyriel RICOUT,1,4.4,NULL
CONDITION,0.7423223333333335,1.0355275403608735,"In fact, were it not for the fact that window mounted air conditioners can control the temperature of an entire room or rooms, I'd say this fan can easily give ACs a run for their money in terms of cooling and comfort, AND it's much quieter than an AC.",0.945934,0.552777777778,Craig McPherson,5,4.4,NULL
DOWN,0.058420489795918386,0.6074008341431812,"The fan itself on silent night does not a lot of wind but enough to cool you down during the night if you are in a small bedroom, and the best part is that the fan makes almost no noise at all , its very quiet.",0.467058,0.381746031746,THOMAS JONATHAN,5,4.4,NULL
DOWN,0.058420489795918386,0.6074008341431812,Excellent fan does exactly as described cools a room down quickly very quiet would highly recommend this fan purchase one now will not regret it,0.974761,0.502444444444,Robert Lichty,5,4.4,NULL
DOWN,0.058420489795918386,0.6074008341431812,We bought the cheap fans for years and they just all broke down within months so we decided to spend a little more to see the difference... WOW!,-0.355833,0.597777777778,Dez,4,4.4,NULL
DOWN,0.058420489795918386,0.6074008341431812,Also good to cool down a hot room on the oscillating 'turbo' speed.,0.796274,0.597222222222,Sarah,5,4.4,NULL
DOWN,0.058420489795918386,0.6074008341431812,It has a countdown timer that you can set that will turn the fan off in either 1 or 2 or 4 or 8 hours.,0.354055,0.0,John Turcotte,5,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,It's not as quiet as I had hoped because of this; though it seems fine on the second and third speed settings.,-0.268558,0.208333333333,DoctorVive,3,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,"Expensive, but I really like the options/settings this allows.",0.704157,0.45,Smileforlife,4,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,"The fan is quiet in the lower settings, becomes louder in the 'Turbo' mode, but still quieter than most other fans I have used in the past.",0.298879,0.364583333333,Evelyn Petherick,4,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,Very sturdy and a lot of settings to choose from.,0.964123,0.3,MIchelle,5,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,Has many different settings and speed options.,0.0,0.55,Peter Giannoulis,5,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,"Remote, different fan settings and base are excellent.",0.929347,0.7,Su,5,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,"The only difference is that the cheaper fans only have 2 settings, not low enough for complete silence.",-0.709569,0.64,elf,1,4.4,NULL
SETTINGS,1.5296005454545474,2.0254545454545445,"It has a really solid base, and the settings are easier to adjust.",0.971461,0.55,Booklover,5,4.4,NULL
DIE,0.036237129032257995,0.6904579476676256,Dispendieux mais excellent.,0.932309,1.0,Daniel,5,4.4,NULL
DIE,0.036237129032257995,0.6904579476676256,I was searching for a new pedestal fan for the bedroom after my previous one died.,-0.699151,0.310606060606,Craig McPherson,5,4.4,NULL
DIE,0.036237129032257995,0.6904579476676256,I have taken the time to completely dis-assemble previous fans and clean the motor and lubricate the shaft bearings however it seems that is only a stop gap fix and the fan dies again in a few months.,-0.689456,0.473333333333,Ookpic,3,4.4,NULL
SMALL,0.16483689447236177,0.5647484059272472,"The fan itself on silent night does not a lot of wind but enough to cool you down during the night if you are in a small bedroom, and the best part is that the fan makes almost no noise at all , its very quiet.",0.467058,0.381746031746,THOMAS JONATHAN,5,4.4,NULL
SMALL,0.16483689447236177,0.5647484059272472,small point i find ridiculous is that the remote doesn't come with a battery (cr2032).,-0.953709,0.533333333333,InkyFresh Designs,4,4.4,NULL
SMALL,0.16483689447236177,0.5647484059272472,"The Remote is small and when unpacking the box, I almost missed it taped to cardboard.",0.0,0.3,Boomerang,5,4.4,NULL
SMALL,0.16483689447236177,0.5647484059272472,It requires a small 2032 battery that isn't supplied so best have one on hand during assembly.,0.0,0.35,Boomerang,5,4.4,NULL
SIDE,-0.04214227173913039,0.6245560437951742,I am surprised that the breeze is minimal considering this is the latest model.,0.575709,0.8,Mspolarbear,4,4.4,NULL
SIDE,-0.04214227173913039,0.6245560437951742,It was on the pricey side but very worth it.,0.994287,0.13,Amazon Customer 2019-01-07,5,4.4,NULL
SIDE,-0.04214227173913039,0.6245560437951742,"Downside - the remote is just too big (almost as big ass a tv remote) and so it is most inconvenient,",-0.991957,0.35,Francis,4,4.4,NULL
SIDE,-0.04214227173913039,0.6245560437951742,When we received the fan back there was an invoice inside the box that was signed by the tech who had apparently tightened the motor (so says the manager) .He wrote that he could find nothing wrong with the fan and shipped it back to me.,-0.612827,0.3125,Amazon Customer 2017-01-21,1,4.4,NULL
SIDE,-0.04214227173913039,0.6245560437951742,"I considered several models both at Amazon and elsewhere, mostly based on the lowest price point, but settled on this one because of the features.",-0.704189,0.25,Craig McPherson,5,4.4,NULL
SIDE,-0.04214227173913039,0.6245560437951742,"Construction is solid, but most important (considering this was for a bedroom) is that it's is completely quiet when in sleep mode.",0.836876,0.483333333333,Craig McPherson,5,4.4,NULL
SIDE,-0.04214227173913039,0.6245560437951742,"As far as the silent setting - yes, of course it is silent due to very low blowing air flow that you can barely feel (you have to be right beside it to feel any air)any fan would be silent with such a low setting.",-0.946578,0.350071428571,elf,1,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,"Anyways took me 1 minute to build it and no tools are required, the stand is heavy and seems really strong and the whole product feels well built.",0.901323,0.544444444444,THOMAS JONATHAN,5,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,"Very heavy duty base, nice & quiet and very stylish as well.",0.995715,0.796666666667,Amazon Customer 2019-01-07,5,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,It is very well made heavy duty and quiet on sale for $140 is a great price .,0.964575,0.470833333333,renegadez,5,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,The base is heavy so it is harder to move around but also less likely to be knocked over.,-0.806093,0.513333333333,Cody richardson,4,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,Well constructed but bit heavy to move from one room to another.,0.542135,0.5,Stefan Swiderski,5,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,It also has a nice heavy base to make it stable.,0.905629,0.833333333333,Vdubya,5,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,The base is quite heavy and so won't tip.,-0.869923,0.75,Michelle P,4,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,The base is quite heavy and so won't tip.,0.0,0.75,Michelle P,4,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,"Super sturdy [and thus quite heavy], reminds me of how quality goods were once made.",0.0,0.583333333333,Brynne,5,4.4,NULL
HEAVY,0.4432067358490563,0.9775442045725066,It is heavy in comparison to other manufacturers and offers extremely quiet speed controls especially in the low end range.,0.0,0.418055555556,Boomerang,5,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,"Solid fan, it's worth spending a bit more on an item like this, it will pay you back.",0.963077,0.175,Andreas,4,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,We used this fan every night in our bedroom and had to ship it back for warranty as the humming noise was to loud and keep us awake.,-0.525361,0.4,Amazon Customer 2017-01-21,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,I sent the fan back in Nov. and they finally received it in Jan.,0.800202,0.5,Amazon Customer 2017-01-21,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,I phoned to enquire where the fan was at least fifteen times but was always told they would phone back which they never did.,-0.545017,0.2,Amazon Customer 2017-01-21,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,Finally on my last phone call they found the fan and I was assured by a manager named Meredith that he watched the tech fix the fan as the motor was loose and that the problem was fixed and the fan was on its way back to me.,0.837796,0.133974358974,Amazon Customer 2017-01-21,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,I received the fan a week later and as soon as I put it back together and started the fan I could still hear the same humming noise.,-0.517114,0.0416666666667,Amazon Customer 2017-01-21,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,I guess that Rowenta thought I had nothing better to do than buy their fan and ship it back to them as nothing was wrong with it.,-0.904658,0.466666666667,Amazon Customer 2017-01-21,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,When we received the fan back there was an invoice inside the box that was signed by the tech who had apparently tightened the motor (so says the manager) .He wrote that he could find nothing wrong with the fan and shipped it back to me.,-0.612827,0.3125,Amazon Customer 2017-01-21,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,"As soon as you unscrew it the tiny little washer falls off, the plastic ring falls off and the front grill falls off; now..........try putting it back together - I spent 20 minutes trying to get it back together - terrible and difficult to do.",-0.979623,0.442857142857,elf,1,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,"Planned to use these with a smart switch but won't work since when you turn the smart switch off, the fan turns off and will not come back on when the smart switch is turned on again.",-0.964177,0.482142857143,Rob,2,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,It does have an oscillate feature but it the old style that has a pop up button on back of fan to turn it on and off.,0.269576,0.1,Ookpic,3,4.4,NULL
BACK,-0.3478951515151514,0.6810940525523859,The buttons on the fan console light up when selected but unfortunately the remote buttons have no backlight.,-0.692851,0.633333333333,John Turcotte,5,4.4,NULL
COST,0.8207790263157905,1.1014588554720133,"It costs a fair bit I paid just under 200 cdn $$ after taxes, but if you don't have the option of an air conditioner this is a fantastic option.",0.987665,0.9,Ryan,5,4.4,NULL
COST,0.8207790263157905,1.1014588554720133,"By looking at it, it seems to cost a half of what I paid.",0.26,0.166666666667,F Salinas,2,4.4,NULL
COST,0.8207790263157905,1.1014588554720133,It isn't the lowest cost fan out there at roughly $100 but it could easily cost more than that given how impressive it is.,0.503333,0.683333333333,Craig McPherson,5,4.4,NULL
COST,0.8207790263157905,1.1014588554720133,This fan is more than twice the cost of the cheap fans I usually purchase so time will tell if it lasts any longer.,-0.568556,0.483333333333,Ookpic,3,4.4,NULL
COST,0.8207790263157905,1.1014588554720133,If you are looking for a simple fan with simple controls that costs a lot of money.,0.696007,0.357142857143,Ookpic,3,4.4,NULL
DESIGN,0.9163629870129859,0.8968079777365493,"I found the design kinda weird on the picture but it looks better in real, some materials though seems cheaper than on picture.",0.348296,0.6,THOMAS JONATHAN,5,4.4,NULL
DESIGN,0.9163629870129859,0.8968079777365493,This is my second rowenta product so I will say that their packaging is very good and their product design quality is excellant.,0.991685,0.39,Allan,4,4.4,NULL
DESIGN,0.9163629870129859,0.8968079777365493,I could take it or leave it design wise.,0.685607,0.9,Ookpic,3,4.4,NULL
DESIGN,0.9163629870129859,0.8968079777365493,"This Rowenta VU5670U2 is a Made in China fan, designed and built to Rowenta specifications.",0.0,0.0,Boomerang,5,4.4,NULL
DESIGN,0.9163629870129859,0.8968079777365493,"They are what Breville is to Australia, designers and manufacturers of high end quality products.",0.0,0.54,Boomerang,5,4.4,NULL
DESIGN,0.9163629870129859,0.8968079777365493,This fan has a very aesthetic appeal and is designed to offer what others don't do.,0.0,0.3,Boomerang,5,4.4,NULL
CLICK,0.8644247999999998,1.1799999999999997,"and the buttons actually ""click"" when you press them!",0.479994,0.1,Ookpic,3,4.4,NULL
CLICK,0.8644247999999998,1.1799999999999997,Remember the old original 70's TV remotes that actually clicked when you pressed the buttons?,0.0,0.35,Ookpic,3,4.4,NULL
CLICK,0.8644247999999998,1.1799999999999997,This remotes buttons click.,0.0,0.0,Ookpic,3,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,Silent and powerful.,0.935131,0.55,Amazon Customer 2016-09-17,5,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,Quiet and powerful .works great!,0.99311,0.694444444444,Michael D'Alessandro,5,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,"Very quiet, yet powerful and with lots of extra features.",0.564876,0.511111111111,Jeff H.,5,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,Its really powerful.,0.983538,1.0,Peter Giannoulis,5,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,It is a nice looking fan and also very quiet while being powerful.,0.984257,0.811111111111,Cody richardson,4,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,"Finally, it seems to be hard to find out the power consumption for units like this, I believe this is 70W, not bad especially if you are looking to use the AC a little less.",0.613082,0.629166666667,Andreas,4,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,* Not powerful at all.,-0.947754,1.0,F Salinas,2,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,"powerful on it's lower level & silent when in sleep mode :) sturdy & delivers really cool air... sometimes even too cool, ha!",0.982374,0.68,Luisa,5,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,"Does move a fair amount of air and for a fan as powerful as it is, is quiet.",0.990391,0.744444444444,Kris,4,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,Fan works well but very disappointed it does not retain the power/function setting.,-0.302359,0.975,Rob,2,4.4,NULL
POWER,1.1221986666666675,1.5950427720427733,It oscillates nicely and the oscillation can be turned off or on with a push or a pull of a knob located on the motor housing and the power cord has a nice length.,0.954667,1.0,John Turcotte,5,4.4,NULL
BOTTOM,0.5143684761904761,1.1975481859410433,There is a screw at the bottom of the grill which is an eyesore.,-0.661355,0.0,Naveed Shah,4,4.4,NULL
BOTTOM,0.5143684761904761,1.1975481859410433,The base is solid and sturdy and the overall finish of the product is excellent (except the eyesore screw assembly at the bottom of the grill),0.974904,0.525,Naveed Shah,4,4.4,NULL
BOTTOM,0.5143684761904761,1.1975481859410433,"Honestly, the placement of the fan and motor assembly make the most sense, there is no lean like you see in traditional fans because of the placement of that fan and motor assembly, the CG is right over top of the stand, which mechanically keeps it from leaning over time or stressing the components on the bottom.",0.441616,0.637142857143,Ronnie,5,4.4,NULL
BOTTOM,0.5143684761904761,1.1975481859410433,"On the good old cheap fans you simply flip the clips up and super easy to take apart, whereas on this fan, you have to undue a tine screw with washer at the bottom of a plastic ring that wraps around grills holding them together.",0.486421,0.559523809524,elf,1,4.4,NULL
CORD,0.011035714285714298,0.7773697691197692,"Was delivered according to schedule, and fairly easily assembled.",0.0,0.833333333333,Evelyn Petherick,4,4.4,NULL
CORD,0.011035714285714298,0.7773697691197692,Cons: * Quality doesn't seem to be according to the price.,-0.838928,0.0,F Salinas,2,4.4,NULL
CORD,0.011035714285714298,0.7773697691197692,It oscillates nicely and the oscillation can be turned off or on with a push or a pull of a knob located on the motor housing and the power cord has a nice length.,0.954667,1.0,John Turcotte,5,4.4,NULL
BLOW,-0.35620589473684205,1.0467021720969094,Super Quiet and blows air pretty good on the higher levels.,0.90581,0.62,Adam,5,4.4,NULL
BLOW,-0.35620589473684205,1.0467021720969094,It has a quiet fan and can blow air at a high speed without noise as well,-0.342265,0.436666666667,Nancy Sevenpifer,5,4.4,NULL
BLOW,-0.35620589473684205,1.0467021720969094,"As far as the silent setting - yes, of course it is silent due to very low blowing air flow that you can barely feel (you have to be right beside it to feel any air)any fan would be silent with such a low setting.",-0.946578,0.350071428571,elf,1,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,"The fan itself on silent night does not a lot of wind but enough to cool you down during the night if you are in a small bedroom, and the best part is that the fan makes almost no noise at all , its very quiet.",0.467058,0.381746031746,THOMAS JONATHAN,5,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,"For slightly higher noise, you can get a fan much cheaper than this remote control and higher flow rate.",0.706782,0.35,Suraj Bansal,3,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,Quality product with very low noise.,0.0,0.39,Frank,5,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,It doesn't make alot of noise wow !,-0.609954,1.0,Chantale savoie,5,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,If you are picky the only thing it needs is a spot to hold the remote on the fan so you don't lose the remote but that's not a big deal other than that it is perfect and the turbo move a lot of air while not making almost no noise can't say enough good things about this fan.,-0.495883,0.496875,renegadez,5,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,"When you run the fan, it makes no noise at all even at the highest speed - turbo boost.",0.894192,0.0,Tuxwarrior,5,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,After about a week the fan blades started to vibrate making more noise then it was worth more noise then even a cheep fan,-0.617802,0.366666666667,Derek perrott,2,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,It worked great for three months and then we had trouble with it giving off a humming noise on low speed.,-0.737677,0.416666666667,Amazon Customer 2017-01-21,1,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,We used this fan every night in our bedroom and had to ship it back for warranty as the humming noise was to loud and keep us awake.,-0.525361,0.4,Amazon Customer 2017-01-21,1,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,I received the fan a week later and as soon as I put it back together and started the fan I could still hear the same humming noise.,-0.517114,0.0416666666667,Amazon Customer 2017-01-21,1,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,My wife had company over this day and I called them all over to see if it was just me that heard the noise.,-0.762802,0.0,Amazon Customer 2017-01-21,1,4.4,NULL
NOISE,-1.1180054186046497,2.2299665289490878,Not to my surprise they all said that they could hearing the humming noise and that it was irritating.,-0.903698,0.8,Amazon Customer 2017-01-21,1,4.4,NULL
